customer_id,total_orders,total_sales,total_quantity,last_order_date,avg_order_value,recency_days,first_name,last_name,phone,email,street,city,state,zip_code,cluster
726,1,7176.2149,7,,7176.2149,9999.0,Rochell,Cantrell,,rochell.cantrell@yahoo.com,437 Water Dr.,Port Jefferson Station,NY,11776,3
727,1,7855.2405,8,,7855.2405,9999.0,Kasha,Sullivan,,kasha.sullivan@hotmail.com,48 Foster Rd.,Scarsdale,NY,10583,3
728,1,7918.8446,8,,7918.8446,9999.0,Viva,Dawson,,viva.dawson@yahoo.com,446 Princess Ave.,Orchard Park,NY,14127,3
729,1,799.992,1,2017-11-01,799.992,401.0,Hue,Dalton,,hue.dalton@hotmail.com,7940 Oakwood Street,Apple Valley,CA,92307,2
730,1,4327.0254,8,,4327.0254,9999.0,Andria,Rivers,,andria.rivers@aol.com,183 Ohio Ave.,Amarillo,TX,79106,1
731,1,1652.981,2,2017-05-03,1652.981,583.0,Hilary,Savage,(805) 753-6881,hilary.savage@yahoo.com,696 Howard Court,Oxnard,CA,93035,2
732,1,8975.157,6,2016-01-07,8975.157,1065.0,Lavona,Austin,,lavona.austin@yahoo.com,926 South Euclid St.,Utica,NY,13501,3
733,1,959.984,2,,959.984,9999.0,Doreatha,Ford,,doreatha.ford@yahoo.com,9413 Ryan Ave.,Huntington,NY,11743,1
734,1,13287.5262,8,,13287.5262,9999.0,Alina,Mcleod,,alina.mcleod@msn.com,20 Winchester Street,Patchogue,NY,11772,3
735,1,2605.2824,4,2017-03-09,2605.2824,638.0,Aide,Franco,,aide.franco@msn.com,8017 Lake Forest St.,Atwater,CA,95301,2
736,1,4507.6134,5,2017-12-06,4507.6134,366.0,Genny,Hensley,,genny.hensley@yahoo.com,8849 Marconi Ave.,Redondo Beach,CA,90278,2
737,1,2748.7464,6,,2748.7464,9999.0,Melita,Dominguez,,melita.dominguez@msn.com,9903 Santa Clara Lane,Auburn,NY,13021,1
738,1,9532.3529,7,,9532.3529,9999.0,Fannie,Jenkins,(805) 774-5696,fannie.jenkins@msn.com,7858 E. Pawnee Dr.,Oxnard,CA,93035,3
739,1,4746.6324,3,2016-11-11,4746.6324,756.0,Bobbi,Banks,,bobbi.banks@yahoo.com,396 Wagon Rd.,Bayside,NY,11361,2
740,1,1644.5165,5,2016-10-03,1644.5165,795.0,Gwenn,Melton,,gwenn.melton@yahoo.com,9545 Wakehurst Drive,Centereach,NY,11720,2
741,1,1349.982,2,,1349.982,9999.0,Laci,Castro,,laci.castro@hotmail.com,130 Birchpond Street,Saint Albans,NY,11412,1
742,1,4617.758,5,,4617.758,9999.0,Evelina,Manning,,evelina.manning@aol.com,7515 Spring St.,Mount Vernon,NY,10550,1
743,1,954.9825000000001,2,2016-04-05,954.9825000000001,976.0,Tania,Swanson,,tania.swanson@yahoo.com,8646 Glen Eagles Ave.,Longview,TX,75604,2
744,1,5923.9551,5,,5923.9551,9999.0,Laurel,Schultz,,laurel.schultz@hotmail.com,812 E. 1st Lane,Mount Vernon,NY,10550,1
745,1,1692.5720999999999,3,,1692.5720999999999,9999.0,Carolyne,Conley,,carolyne.conley@gmail.com,431 Lees Creek Drive,Floral Park,NY,11001,1
746,1,386.1,1,,386.1,9999.0,Eldridge,Greer,,eldridge.greer@aol.com,131 E. Madison St.,Central Islip,NY,11722,1
747,1,11831.3359,5,2017-01-09,11831.3359,697.0,Margret,Barnett,,margret.barnett@gmail.com,7509 Depot Rd.,Forney,TX,75126,3
748,1,6382.9455,6,,6382.9455,9999.0,Oliva,Blackwell,,oliva.blackwell@hotmail.com,54 Ramblewood St.,Elmhurst,NY,11373,1
749,1,5893.554999999999,5,2017-10-09,5893.554999999999,424.0,Oralia,Farley,,oralia.farley@hotmail.com,747B E. Coffee Street,Upland,CA,91784,2
750,1,1307.6225,4,2016-01-08,1307.6225,1064.0,Romaine,Salazar,,romaine.salazar@yahoo.com,7700 Wentworth Rd.,Monsey,NY,10952,2
751,1,5498.368,4,2017-06-07,5498.368,548.0,Hermila,Mckay,,hermila.mckay@yahoo.com,23 Garfield Dr.,Coachella,CA,92236,2
752,1,170.991,1,,170.991,9999.0,Lloyd,Miranda,,lloyd.miranda@hotmail.com,9098 Jennings St.,Encino,CA,91316,1
753,1,1022.9814,2,,1022.9814,9999.0,Mandi,Gibbs,,mandi.gibbs@gmail.com,80 Sycamore Drive,East Elmhurst,NY,11369,1
754,1,6887.1357,7,,6887.1357,9999.0,Hue,May,,hue.may@aol.com,19 S. Lawrence Dr.,Valley Stream,NY,11580,3
755,1,9210.7184,9,,9210.7184,9999.0,Tomika,Wilder,,tomika.wilder@aol.com,142 South Ocean St.,New Hyde Park,NY,11040,3
756,1,4318.4515,5,,4318.4515,9999.0,Graig,Roth,,graig.roth@aol.com,7516 Wrangler Street,West Babylon,NY,11704,1
757,1,2511.4647,3,,2511.4647,9999.0,Lamar,Greer,,lamar.greer@gmail.com,7909 Golden Star Ave.,Levittown,NY,11756,1
758,1,6169.963,4,,6169.963,9999.0,Raymonde,Garcia,,raymonde.garcia@aol.com,55 NE. North St.,Queensbury,NY,12804,1
759,1,2214.0537,5,,2214.0537,9999.0,Cira,Downs,(510) 788-4456,cira.downs@gmail.com,672 Sussex Ave.,Oakland,CA,94603,1
760,1,4105.113,5,2016-01-05,4105.113,1067.0,Marisa,Chambers,,marisa.chambers@msn.com,15 E. Rock Creek Ave.,Amityville,NY,11701,2
761,1,3546.929,8,2018-04-01,3546.929,250.0,Rod,Hatfield,,rod.hatfield@hotmail.com,7090 Bridge Dr.,Ronkonkoma,NY,11779,2
762,1,5537.9817,2,,5537.9817,9999.0,Quyen,Houston,,quyen.houston@gmail.com,7758 Homewood Dr.,Central Islip,NY,11722,1
763,1,1525.1628,4,,1525.1628,9999.0,Han,Schneider,,han.schneider@gmail.com,40 Holly Street,Elmhurst,NY,11373,1
764,1,3163.0425999999998,5,2016-12-06,3163.0425999999998,731.0,Terrell,Mathis,,terrell.mathis@aol.com,9320 Center Ave.,Selden,NY,11784,2
765,1,4737.2644,4,,4737.2644,9999.0,Spring,Hayes,,spring.hayes@hotmail.com,8591 Wentworth St.,Ossining,NY,10562,1
766,1,989.982,2,,989.982,9999.0,Lecia,Hancock,,lecia.hancock@hotmail.com,9167 Pineknoll St.,Schenectady,NY,12302,1
767,1,464.9907,1,2016-03-02,464.9907,1010.0,Twana,Arnold,(657) 988-1904,twana.arnold@msn.com,47 North Fairground Lane,Anaheim,CA,92806,2
768,1,6515.955,5,2017-04-11,6515.955,605.0,Yvone,Yates,,yvone.yates@gmail.com,9269 Blue Spring Ave.,San Pablo,CA,94806,2
769,1,1258.972,3,,1258.972,9999.0,Agatha,Melton,,agatha.melton@yahoo.com,89 East Illinois Street,Springfield Gardens,NY,11413,1
770,1,2208.9745000000003,3,,2208.9745000000003,9999.0,Lavonda,Stephenson,,lavonda.stephenson@gmail.com,37 Birchwood Dr.,Bay Shore,NY,11706,1
771,1,2891.7542,5,2017-12-10,2891.7542,362.0,Agnes,Sims,(716) 780-9901,agnes.sims@aol.com,170 Queen Lane,Buffalo,NY,14215,2
772,1,1174.5654,4,,1174.5654,9999.0,Latricia,Lindsey,,latricia.lindsey@hotmail.com,288 Campfire Dr.,Yorktown Heights,NY,10598,1
773,1,4873.9556999999995,5,,4873.9556999999995,9999.0,Yolando,Wade,,yolando.wade@hotmail.com,310 Wilson Ave.,Massapequa,NY,11758,1
774,1,5806.0375,7,,5806.0375,9999.0,Nenita,Mooney,,nenita.mooney@hotmail.com,10 W. Bishop Street,Lawndale,CA,90260,1
775,1,908.076,4,,908.076,9999.0,Kermit,Hyde,,kermit.hyde@hotmail.com,87 SE. Carson St.,Patchogue,NY,11772,1
776,1,333.592,1,,333.592,9999.0,Angelique,Merrill,,angelique.merrill@gmail.com,8490 West High Noon Ave.,South El Monte,CA,91733,1
777,1,2379.4635,4,2017-08-08,2379.4635,486.0,Ilda,Roberson,,ilda.roberson@aol.com,8853 Lake St.,Kingston,NY,12401,2
778,1,8481.898000000001,7,2017-07-12,8481.898000000001,513.0,Corrinne,Garrison,,corrinne.garrison@yahoo.com,81 East Glenwood Ave.,Victoria,TX,77904,3
779,1,5055.113,5,,5055.113,9999.0,Major,Merrill,,major.merrill@aol.com,78 Thatcher Court,Astoria,NY,11102,1
780,1,11314.073,4,,11314.073,9999.0,Ouida,Gregory,,ouida.gregory@aol.com,7984 8th Street,Merrick,NY,11566,3
781,1,4205.9817,2,,4205.9817,9999.0,Tajuana,Riddle,,tajuana.riddle@hotmail.com,24 St Margarets Ave.,Bayside,NY,11361,1
782,1,7183.3227,4,,7183.3227,9999.0,Ricki,Bullock,,ricki.bullock@hotmail.com,79 Pennington Rd.,Woodside,NY,11377,1
783,1,10998.0295,8,,10998.0295,9999.0,Celestine,Kent,(717) 890-4260,celestine.kent@aol.com,697 Fordham Street,Lancaster,NY,14086,3
784,1,1194.2817,2,2017-06-05,1194.2817,550.0,Debbra,Jacobson,,debbra.jacobson@yahoo.com,8316 West Bedford Ave.,Ballston Spa,NY,12020,2
785,1,929.9814,2,2016-10-10,929.9814,788.0,Kandis,Mills,,kandis.mills@hotmail.com,64 Beechwood Drive,Hamburg,NY,14075,2
786,1,539.991,1,,539.991,9999.0,Wallace,Lane,,wallace.lane@aol.com,901 Liberty St.,South Richmond Hill,NY,11419,1
787,1,7575.3454,6,,7575.3454,9999.0,Malisa,Mitchell,,malisa.mitchell@msn.com,87 Ridgewood Court,Mount Vernon,NY,10550,3
788,1,242.991,1,2016-08-05,242.991,854.0,Lilliam,Nolan,,lilliam.nolan@msn.com,8976 Berkshire Court,Copperas Cove,TX,76522,2
789,1,2195.5747,4,,2195.5747,9999.0,Tad,Gardner,,tad.gardner@hotmail.com,9745 E. Wilson St.,Niagara Falls,NY,14304,1
790,1,2719.4764,5,,2719.4764,9999.0,Petronila,Gallegos,,petronila.gallegos@gmail.com,8053 Aspen St.,Howard Beach,NY,11414,1
791,1,1189.9825,2,,1189.9825,9999.0,Yun,Nelson,,yun.nelson@hotmail.com,529 Durham Street,Ballston Spa,NY,12020,1
792,1,847.984,2,2016-04-12,847.984,969.0,Edgar,Horn,,edgar.horn@aol.com,7270 W. Cherry Hill Lane,West Babylon,NY,11704,2
793,1,7327.0401,9,,7327.0401,9999.0,Chantay,Maynard,,chantay.maynard@gmail.com,7483 1st Ave.,Elmhurst,NY,11373,3
794,1,9274.965400000001,4,,9274.965400000001,9999.0,Donette,Mccarthy,,donette.mccarthy@yahoo.com,500 NW. Maiden Dr.,Redondo Beach,CA,90278,3
795,1,2431.165,5,,2431.165,9999.0,Mariam,Miranda,,mariam.miranda@aol.com,18 East Washington Avenue,Franklin Square,NY,11010,1
796,1,1926.5810000000001,4,2016-09-10,1926.5810000000001,818.0,Rosalie,Coffey,,rosalie.coffey@gmail.com,789 Amerige Dr.,Upland,CA,91784,2
797,1,1984.073,4,2016-11-02,1984.073,765.0,Cathey,Lamb,,cathey.lamb@msn.com,9621 Ryan Drive,Bayside,NY,11361,2
798,1,11062.417099999999,9,2017-05-09,11062.417099999999,577.0,Alyse,Jacobson,,alyse.jacobson@yahoo.com,10 West Devon Lane,Massapequa Park,NY,11762,3
799,1,2873.94,7,,2873.94,9999.0,India,Barron,,india.barron@msn.com,834 W. Pleasant Rd.,Huntington,NY,11743,1
800,1,8177.054099999999,5,,8177.054099999999,9999.0,Cris,Dunn,,cris.dunn@yahoo.com,1 Pawnee Street,Pittsford,NY,14534,3
801,1,4044.8487,6,2016-03-06,4044.8487,1006.0,Ophelia,Rodgers,,ophelia.rodgers@gmail.com,133 Joy Ridge Drive,Hopewell Junction,NY,12533,2
802,1,9385.101999999999,6,,9385.101999999999,9999.0,Barrett,Sanders,,barrett.sanders@aol.com,32 Hawthorne St.,Longview,TX,75604,3
803,1,12867.958,5,,12867.958,9999.0,Bernardina,Cooper,,bernardina.cooper@msn.com,223 Glen Creek Ave.,Whitestone,NY,11357,3
804,1,417.9905,1,2017-07-06,417.9905,519.0,Douglas,Richards,,douglas.richards@hotmail.com,221 Arcadia Lane,Valley Stream,NY,11580,2
805,1,335.984,2,,335.984,9999.0,Phillis,Fowler,,phillis.fowler@aol.com,8976 N. Hall Street,Clifton Park,NY,12065,1
806,1,4037.9647,4,,4037.9647,9999.0,Reyes,Merritt,,reyes.merritt@yahoo.com,48 Lexington Rd.,Staten Island,NY,10301,1
807,1,4231.121999999999,4,,4231.121999999999,9999.0,Nathalie,Knowles,,nathalie.knowles@aol.com,4 Cactus Street,West Islip,NY,11795,1
808,1,8083.9627,4,,8083.9627,9999.0,Vallie,Dixon,,vallie.dixon@yahoo.com,85 E. Ann Drive,Rowlett,TX,75088,3
809,1,15416.156500000001,9,,15416.156500000001,9999.0,Elnora,Simpson,,elnora.simpson@yahoo.com,7157 Shore Ave.,Bellmore,NY,11710,3
810,1,10951.5614,7,,10951.5614,9999.0,Ivelisse,Nixon,(281) 941-4933,ivelisse.nixon@aol.com,782 Boston Ave.,Houston,TX,77016,3
811,1,1863.966,4,2017-03-04,1863.966,643.0,Shanti,Johnston,,shanti.johnston@gmail.com,722 Alderwood Drive,Staten Island,NY,10301,2
812,1,1227.5814,2,,1227.5814,9999.0,Martha,Burgess,,martha.burgess@msn.com,9631 St Margarets Lane,Woodhaven,NY,11421,1
813,1,3376.5951,7,,3376.5951,9999.0,Neville,Mcclain,,neville.mcclain@yahoo.com,781 Buttonwood Ave.,West Hempstead,NY,11552,1
814,1,1754.0464,6,,1754.0464,9999.0,Ghislaine,Compton,,ghislaine.compton@aol.com,8930 Princess St.,Lindenhurst,NY,11757,1
815,1,10620.044899999999,8,2016-06-05,10620.044899999999,915.0,Leanna,Manning,,leanna.manning@yahoo.com,39 E. Stillwater Ave.,Hicksville,NY,11801,3
816,1,1669.9825,2,,1669.9825,9999.0,Marshall,Johnson,,marshall.johnson@yahoo.com,44 Greenview St.,Vista,CA,92083,1
817,1,2252.915,5,,2252.915,9999.0,Zelda,Pratt,(717) 428-4018,zelda.pratt@gmail.com,74 Trusel Drive,Lancaster,NY,14086,1
818,1,2419.7634,4,2018-05-02,2419.7634,219.0,Joel,Wynn,(619) 210-6032,joel.wynn@aol.com,7 North Oak Ave.,San Diego,CA,92111,2
819,1,4784.1587,7,,4784.1587,9999.0,Yahaira,Robertson,,yahaira.robertson@yahoo.com,142 Roehampton Dr.,Endicott,NY,13760,1
820,1,3229.9525,5,,3229.9525,9999.0,Sandy,Mills,,sandy.mills@gmail.com,333 Olive Ave.,Schenectady,NY,12302,1
821,1,633.6244999999999,3,,633.6244999999999,9999.0,Cassidy,Clark,,cassidy.clark@hotmail.com,9879 Old Kingston Road,Astoria,NY,11102,1
822,1,1396.4905,1,,1396.4905,9999.0,Kristy,Watkins,,kristy.watkins@gmail.com,977 South Brook Ave.,Howard Beach,NY,11414,1
823,1,3464.0224,4,2016-09-12,3464.0224,816.0,Tina,Bush,,tina.bush@aol.com,8038 Bellevue Street,Maspeth,NY,11378,2
824,1,10132.3624,4,,10132.3624,9999.0,Veronika,Rollins,,veronika.rollins@yahoo.com,94 Arnold Ave.,Webster,NY,14580,3
825,1,1934.9633999999999,4,,1934.9633999999999,9999.0,Kristel,Byrd,,kristel.byrd@hotmail.com,9967 Piper Street,Hicksville,NY,11801,1
826,1,3671.7054,6,2017-05-10,3671.7054,576.0,Shay,Stephenson,,shay.stephenson@aol.com,9569 4th Lane,Smithtown,NY,11787,2
827,1,375.992,1,2016-06-10,375.992,910.0,George,Pickett,,george.pickett@msn.com,691 Rocky River St.,Sunnyside,NY,11104,2
828,1,2716.765,4,,2716.765,9999.0,Renato,Morton,,renato.morton@msn.com,8526 Sherwood Street,Mount Vernon,NY,10550,1
829,1,845.982,2,2017-03-05,845.982,642.0,Marcy,Rodriguez,,marcy.rodriguez@gmail.com,97 Trusel Drive,Lockport,NY,14094,2
830,1,989.982,2,,989.982,9999.0,Edmund,Gaines,,edmund.gaines@gmail.com,8643 Gartner St.,Copperas Cove,TX,76522,1
831,1,4169.9817,2,,4169.9817,9999.0,Lory,Berg,,lory.berg@aol.com,64 Vine Drive,Oswego,NY,13126,1
832,1,3146.4645,4,,3146.4645,9999.0,Pamala,Fowler,,pamala.fowler@gmail.com,399 Leatherwood St.,Ballston Spa,NY,12020,1
833,1,5779.8175,9,,5779.8175,9999.0,Leone,Emerson,,leone.emerson@msn.com,460 Smith Store Ave.,Whitestone,NY,11357,3
834,1,1694.0557000000001,5,2016-11-08,1694.0557000000001,759.0,Brain,Skinner,,brain.skinner@hotmail.com,8676 Ketch Harbour Ave.,Euless,TX,76039,2
835,1,1485.4635,4,,1485.4635,9999.0,Roseanne,Maynard,,roseanne.maynard@yahoo.com,219 Old Paris Hill Dr.,Euless,TX,76039,1
836,1,9161.946,6,,9161.946,9999.0,Corinna,Adams,,corinna.adams@msn.com,38 Trenton Court,Rosedale,NY,11422,3
837,1,6829.530999999999,8,,6829.530999999999,9999.0,Kellye,Campbell,,kellye.campbell@gmail.com,75 Marsh St.,Baldwinsville,NY,13027,3
838,1,9849.074,4,2018-04-03,9849.074,248.0,Erna,Sloan,,erna.sloan@aol.com,9449 Fifth Avenue,Howard Beach,NY,11414,3
839,1,4521.8839,6,2018-03-03,4521.8839,279.0,Carolann,Russell,,carolann.russell@hotmail.com,9308 Selby Ave.,Glen Cove,NY,11542,2
840,1,15097.906,6,,15097.906,9999.0,Gilbert,Calhoun,,gilbert.calhoun@msn.com,7339 Summer Drive,East Elmhurst,NY,11369,3
841,1,1546.384,2,2017-09-03,1546.384,460.0,Manie,Maxwell,,manie.maxwell@gmail.com,85 Brickell Ave.,Ronkonkoma,NY,11779,2
842,1,692.0817,2,2017-08-03,692.0817,491.0,Giselle,Robles,,giselle.robles@hotmail.com,9747 N. El Dorado Dr.,San Angelo,TX,76901,2
843,1,1351.7224,4,2016-08-09,1351.7224,850.0,Tessie,Farmer,,tessie.farmer@msn.com,870 Cottage Ave.,Plattsburgh,NY,12901,2
844,1,10186.628499999999,8,2017-01-05,10186.628499999999,701.0,Felica,Munoz,,felica.munoz@aol.com,24 West Rockwell Dr.,South Ozone Park,NY,11420,3
845,1,2011.4626,4,,2011.4626,9999.0,Kathyrn,Bush,,kathyrn.bush@gmail.com,90 Devon St.,Bronx,NY,10451,1
846,1,728.973,3,,728.973,9999.0,Sylvester,Chan,,sylvester.chan@hotmail.com,659 Arcadia Street,Rocklin,CA,95677,1
847,1,836.9814,2,2017-07-01,836.9814,524.0,Lizette,Ellison,,lizette.ellison@hotmail.com,865 Sunbeam Street,Port Washington,NY,11050,2
848,1,4991.9665,4,,4991.9665,9999.0,Ernestina,Skinner,,ernestina.skinner@hotmail.com,52 Spring Drive,Elmhurst,NY,11373,1
849,1,1034.2827,3,,1034.2827,9999.0,Phyllis,Hill,,phyllis.hill@yahoo.com,576 Devon Ave.,Syosset,NY,11791,1
850,1,104.4905,1,2017-07-02,104.4905,523.0,Stephanie,Browning,,stephanie.browning@yahoo.com,9156 Lantern St.,Rowlett,TX,75088,2
851,1,992.9649999999999,4,2016-01-06,992.9649999999999,1066.0,Arlena,Buckner,,arlena.buckner@hotmail.com,629 Locust Ave.,New Hyde Park,NY,11040,2
852,1,989.982,2,,989.982,9999.0,Lezlie,Thompson,,lezlie.thompson@yahoo.com,73 Vernon St.,Freeport,NY,11520,1
853,1,7601.1547,7,,7601.1547,9999.0,Brittney,Rojas,,brittney.rojas@aol.com,2 E. Overlook Ave.,Kingston,NY,12401,3
854,1,1972.9624,4,,1972.9624,9999.0,Phylis,Adkins,(212) 325-9145,phylis.adkins@msn.com,7781 James Ave.,New York,NY,10002,1
855,1,2008.7628,4,,2008.7628,9999.0,Lean,Stark,,lean.stark@msn.com,215 Old Pumpkin Hill St.,Upland,CA,91784,1
856,1,3659.9825,2,,3659.9825,9999.0,Lara,Guy,,lara.guy@aol.com,9809 E. Walnut Drive,Ronkonkoma,NY,11779,1
857,1,418.4907,1,,418.4907,9999.0,Inga,Koch,,inga.koch@msn.com,8445 South New Court,New Windsor,NY,12553,1
858,1,1804.8564999999999,5,,1804.8564999999999,9999.0,Klara,Kim,,klara.kim@gmail.com,9660 Sherman Lane,Rome,NY,13440,1
859,1,7659.3381,8,,7659.3381,9999.0,Julianne,Shannon,,julianne.shannon@hotmail.com,28 Applegate Street,Sugar Land,TX,77478,3
860,1,451.782,2,,451.782,9999.0,Loni,Mullen,,loni.mullen@msn.com,55 Thompson Avenue,South Ozone Park,NY,11420,1
861,1,4169.9815,2,,4169.9815,9999.0,Olympia,Figueroa,,olympia.figueroa@hotmail.com,587 Surrey St.,Hopewell Junction,NY,12533,1
862,1,5835.858,5,2018-01-01,5835.858,340.0,Mellie,Puckett,,mellie.puckett@yahoo.com,64 Van Dyke St.,Fresh Meadows,NY,11365,2
863,1,5801.934,5,,5801.934,9999.0,Shonta,Preston,,shonta.preston@msn.com,74 Division St.,Utica,NY,13501,1
864,1,3390.465,4,,3390.465,9999.0,Lore,Sykes,(716) 382-5169,lore.sykes@aol.com,7050 Beach Drive,Buffalo,NY,14215,1
865,1,3995.6247,7,,3995.6247,9999.0,Julia,Joyner,,julia.joyner@msn.com,2 Valley View Dr.,Astoria,NY,11102,1
866,1,6843.9442,6,2018-08-02,6843.9442,127.0,Lynwood,Jackson,,lynwood.jackson@aol.com,9449 Linda Street,Longview,TX,75604,2
867,1,10529.963,4,,10529.963,9999.0,Rosalva,Hamilton,,rosalva.hamilton@aol.com,9883 Cedar Dr.,Campbell,CA,95008,3
868,1,1311.2907,1,2017-01-05,1311.2907,701.0,Domingo,Casey,(408) 761-9212,domingo.casey@msn.com,8665 Cypress Street,San Jose,CA,95127,2
869,1,1037.3715,3,,1037.3715,9999.0,Rodrigo,Durham,,rodrigo.durham@aol.com,82 Old Church Road,Richmond Hill,NY,11418,1
870,1,8309.4449,6,,8309.4449,9999.0,Dwain,Carlson,,dwain.carlson@gmail.com,951 North Trusel Ave.,Smithtown,NY,11787,3
871,1,11588.6474,9,2017-11-05,11588.6474,397.0,Erlinda,Humphrey,,erlinda.humphrey@hotmail.com,532 South Victoria St.,New Windsor,NY,12553,3
872,1,2497.9559,5,,2497.9559,9999.0,Silas,Tate,(361) 219-2149,silas.tate@yahoo.com,9754 53rd Court,Corpus Christi,TX,78418,1
873,1,3278.054,7,2016-08-01,3278.054,858.0,Patience,Clayton,,patience.clayton@hotmail.com,68 Chestnut Dr.,Niagara Falls,NY,14304,2
874,1,1344.792,1,,1344.792,9999.0,Mila,Good,,mila.good@yahoo.com,812 East Longbranch Ave.,Plattsburgh,NY,12901,1
875,1,269.991,1,2016-09-10,269.991,818.0,Tanesha,Sawyer,,tanesha.sawyer@aol.com,9B Kingston Lane,Rosedale,NY,11422,2
876,1,1525.1539,5,2016-07-10,1525.1539,880.0,Onita,Macdonald,,onita.macdonald@yahoo.com,94 Wood St.,Glen Cove,NY,11542,2
877,1,7783.4219,9,,7783.4219,9999.0,Janine,Manning,,janine.manning@gmail.com,9118B Campfire St.,Howard Beach,NY,11414,3
878,1,7984.939,7,,7984.939,9999.0,Melodie,Melton,,melodie.melton@yahoo.com,12 S. 8th Road,Smithtown,NY,11787,3
879,1,1276.975,3,2016-12-06,1276.975,731.0,Ethelyn,Ray,,ethelyn.ray@yahoo.com,80 South Sutor Lane,Garden City,NY,11530,2
880,1,11120.3254,6,,11120.3254,9999.0,Phebe,Turner,,phebe.turner@aol.com,4 West York Street,Sunnyside,NY,11104,3
881,1,1367.0907,1,,1367.0907,9999.0,Chloe,Patel,,chloe.patel@yahoo.com,407 Homewood Street,Santa Monica,CA,90403,1
882,1,6229.1214,4,,6229.1214,9999.0,Hilda,Harvey,,hilda.harvey@gmail.com,9808 W. Cleveland Ave.,Ballston Spa,NY,12020,1
883,1,13107.441,7,,13107.441,9999.0,Gilberte,Duke,(915) 903-7860,gilberte.duke@gmail.com,12 Birchwood Dr.,El Paso,TX,79930,3
884,1,845.982,2,2017-02-02,845.982,673.0,Willian,Hardin,,willian.hardin@msn.com,836 West Street,Oswego,NY,13126,2
885,1,4624.9377,7,2016-04-07,4624.9377,974.0,Janna,Hayden,,janna.hayden@msn.com,32 Hilldale Street,Longview,TX,75604,2
886,1,9927.2049,7,,9927.2049,9999.0,Letisha,May,,letisha.may@yahoo.com,9965 Princeton Lane,North Tonawanda,NY,14120,3
887,1,4369.3445,6,,4369.3445,9999.0,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave.,Syosset,NY,11791,1
888,1,10728.4385,7,2017-01-10,10728.4385,696.0,Coleen,Navarro,,coleen.navarro@aol.com,990 Broad Rd.,Webster,NY,14580,3
889,1,949.1727,3,2017-01-10,949.1727,696.0,Lucilla,Williams,,lucilla.williams@hotmail.com,42 Cedar Street,San Carlos,CA,94070,2
890,1,3750.8732,3,2017-12-04,3750.8732,368.0,Rosanne,George,,rosanne.george@yahoo.com,38 Pleasant St.,Ossining,NY,10562,2
891,1,655.984,2,,655.984,9999.0,Ashlie,Parrish,,ashlie.parrish@hotmail.com,48 Mill Drive,Monsey,NY,10952,1
892,1,2754.9905,1,2016-12-11,2754.9905,726.0,Alissa,Craft,,alissa.craft@hotmail.com,249 Maple Street,Ossining,NY,10562,2
893,1,8820.1505,8,,8820.1505,9999.0,Letty,Cobb,,letty.cobb@msn.com,8652 Wellington Street,Depew,NY,14043,3
894,1,4495.2725,5,,4495.2725,9999.0,Nathaniel,Richard,,nathaniel.richard@gmail.com,3 Nicolls Lane,New Windsor,NY,12553,1
895,1,6929.1049,6,,6929.1049,9999.0,Elaina,Key,,elaina.key@msn.com,1 Main St.,Plainview,NY,11803,3
896,1,6715.433999999999,5,2016-12-12,6715.433999999999,725.0,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,9119 W. Victoria St.,New City,NY,10956,2
897,1,611.982,2,,611.982,9999.0,Bettyann,Acosta,(717) 746-6658,bettyann.acosta@gmail.com,7949 Chapel St.,Lancaster,NY,14086,1
898,1,3567.561,2,,3567.561,9999.0,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street,Houston,TX,77016,1
899,1,3239.982,2,2016-06-10,3239.982,910.0,Carisa,Carpenter,,carisa.carpenter@hotmail.com,551 Belmont Lane,Victoria,TX,77904,2
900,1,4298.4537,5,2017-04-10,4298.4537,606.0,Jule,Davenport,,jule.davenport@aol.com,19 River St.,San Carlos,CA,94070,2
901,1,712.4905,1,2017-08-01,712.4905,493.0,Lonna,Franks,,lonna.franks@yahoo.com,667 Brickyard Street,Ontario,CA,91762,2
902,1,1217.264,4,,1217.264,9999.0,Elease,Dejesus,,elease.dejesus@gmail.com,7800 Magnolia Street,Oswego,NY,13126,1
903,1,5588.5185,9,2017-10-11,5588.5185,422.0,Maira,Long,,maira.long@msn.com,7587 Bear Hill Street,Hicksville,NY,11801,2
904,1,14397.1379,7,2018-09-01,14397.1379,97.0,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,283 E. Spring Dr.,San Jose,CA,95127,3
905,1,12089.9814,2,2018-10-01,12089.9814,67.0,Hae,Ramirez,,hae.ramirez@hotmail.com,9367 Lake Street,Baldwinsville,NY,13027,3
906,1,4749.981,2,,4749.981,9999.0,Erik,Leblanc,,erik.leblanc@aol.com,7 East Nut Swamp Street,Sugar Land,TX,77478,1
907,1,3495.6623999999997,4,2016-02-08,3495.6623999999997,1033.0,Daina,Sampson,,daina.sampson@msn.com,556 Wellington St.,Longview,TX,75604,2
908,1,15439.946800000002,6,,15439.946800000002,9999.0,Delmar,Wise,,delmar.wise@yahoo.com,8355 Kingston Avenue,Lockport,NY,14094,3
909,1,2099.9637,4,2017-07-06,2099.9637,519.0,Alita,Salinas,,alita.salinas@hotmail.com,8550 Bear Hill Ave.,Uniondale,NY,11553,2
